DateTime,Website Name,URL,Status,Ping (ms),HTTP Time (ms),DNS Time (ms),Content Size (KB),Redirects,Keyword Check,SSL Days Left,SSL Expiry Date,Domain Days Left,Domain Expiry Date,Notes
2025-10-03T11:04:48.928146+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1986.18,30.57,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T11:04:56.329240+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,44.61,539.26,4.55,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T11:04:58.667339+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1290.82,4.34,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:01.785875+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,232.12,2438.64,3.34,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T11:04:36.332340+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,655.48,34.82,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T11:04:40.467859+00:00,SMPB Odisha,https://smpbodisha.in/,Up,128.88,1497.09,3.87,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T11:04:54.417613+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,551.12,3.42,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:04:58.163307+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,487.29,4.59,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:01.553601+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,89.81,1476.09,3.08,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:06.557651+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up (Slow),N/A,3184.29,3.15,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T11:05:12.209200+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,4.84,457.33,4.51,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T11:05:14.089422+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1230.21,3.08,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:17.138175+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,198.89,1252.24,3.88,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T11:04:58.649207+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,585.54,5.23,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T11:05:02.815189+00:00,SMPB Odisha,https://smpbodisha.in/,Up,166.02,1962.46,48.66,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T11:05:08.171915+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,470.74,3.04,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:11.665123+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,419.22,3.71,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:14.858376+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,86.62,1291.08,3.03,105.89,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:18.184838+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,2072.21,3.26,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T11:05:22.068018+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,7.2,435.68,3.88,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T11:05:23.980939+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1232.88,31.33,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:26.822560+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,125.38,1062.83,2.99,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T11:04:58.620788+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,596.43,5.39,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T11:05:02.815199+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),166.32,10977.27,48.66,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T11:05:15.881851+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,437.28,3.03,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:19.524998+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,484.63,3.5,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:23.155584+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,88.87,1332.81,3.87,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:26.106208+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1615.02,2.69,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T11:05:30.597200+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,6.83,633.21,4.18,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T11:05:32.749171+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1211.3,3.52,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:35.859813+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,146.55,886.45,3.43,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T11:04:58.621954+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,582.24,4.56,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T11:05:02.813815+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),122.27,14387.03,50.02,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T11:05:19.909616+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,385.6,3.16,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:23.457510+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,443.66,3.47,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:27.012739+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,87.15,866.22,2.97,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:29.863117+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1287.13,4.25,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T11:05:33.390426+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,4.96,529.96,39.61,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T11:05:35.319058+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,984.73,3.44,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:38.354870+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,87.49,1320.73,3.6,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T11:04:58.606503+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,618.66,6.65,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T11:05:02.816726+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),122.07,10974.3,47.57,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T11:05:16.155098+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,482.45,3.39,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:19.492469+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,485.66,3.45,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:23.057782+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,187.04,1301.96,3.45,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:26.104273+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1571.14,3.4,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T11:05:29.287114+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,4.96,419.74,4.59,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T11:05:31.296249+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1023.89,4.5,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:34.266564+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,89.55,1222.51,3.86,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T11:05:01.637690+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,507.63,5.96,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T11:05:06.060372+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),116.17,11175.85,3.28,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T11:05:28.952896+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,603.93,2.69,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:32.469510+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,610.83,3.44,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:36.314612+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,163.73,1355.75,4.33,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:39.587661+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1706.57,4.31,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T11:05:43.229534+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.65,432.74,5.11,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T11:05:45.376936+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1096.0,3.3,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:48.360441+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,87.63,1192.77,3.55,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T11:04:58.649374+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,590.69,5.76,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T11:05:02.745102+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),191.28,11306.56,49.51,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T11:05:25.803728+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,356.61,2.91,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:28.891770+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,746.22,3.66,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:32.907626+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,Failed,2599.13,3.34,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:38.884601+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1360.47,32.87,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T11:05:42.405055+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.74,517.2,4.83,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T11:05:44.426980+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1347.2,3.62,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:47.642812+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,312.44,1131.09,3.84,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T11:05:01.637902+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,507.97,5.55,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T11:05:06.098856+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),154.63,11424.18,3.63,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T11:05:29.260045+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,623.67,3.89,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:32.989281+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,580.5,3.66,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:36.682038+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,89.52,929.64,3.49,105.89,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:39.587791+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1726.71,4.05,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T11:05:44.293722+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,6.93,498.89,5.24,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T11:05:46.378034+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1255.81,2.82,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:49.266434+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,266.23,1284.33,3.07,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T11:05:33.078163+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,623.31,5.83,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T11:05:37.102499+00:00,SMPB Odisha,https://smpbodisha.in/,Up,105.78,1303.48,89.16,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T11:05:40.202124+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,521.27,2.84,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:43.936501+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,466.86,3.3,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:05:47.593738+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,86.09,1315.69,3.89,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:05:50.827569+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up (Slow),N/A,3200.66,2.92,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T11:05:55.926064+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,4.64,493.17,4.59,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T11:05:58.019956+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up (Slow),N/A,12932.99,83.61,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:06:14.068345+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,97.58,1202.76,140.98,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
